City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Liwale,TZ,2022-03-07 03:31:03,-9.7667,37.9333,69.66,99,80,1.36
293,Kargil,IN,2022-03-07 03:31:03,34.5667,76.1,23.61,85,99,2.91
294,Kroya,ID,2022-03-07 03:31:04,-7.6331,109.2461,81.46,80,96,8.66
295,Pangody,RU,2022-03-07 03:31:04,65.85,74.4859,-30.06,98,85,8.41
296,Kuminskiy,RU,2022-03-07 03:31:05,58.6667,66.5667,-3.19,94,100,11.39
297,Calera,US,2022-03-07 03:31:05,33.1029,-86.7536,72.25,69,0,9.22
298,Allapalli,IN,2022-03-07 03:31:06,19.4167,80.0667,86.41,32,0,5.17
299,Miri,MY,2022-03-07 03:31:06,4.4148,114.0089,86.14,66,40,4.61
300,Isangel,VU,2022-03-07 03:31:07,-19.55,169.2667,87.91,70,20,4.61
301,Port Hedland,AU,2022-03-07 03:31:07,-20.3167,118.5667,100.45,28,1,9.22
302,Guapi,CO,2022-03-07 03:31:08,2.5708,-77.8854,74.21,93,92,1.97
303,Esperance,AU,2022-03-07 03:31:08,-33.8667,121.9,71.44,64,68,14.61
304,Margate,GB,2022-03-07 03:30:30,51.3813,1.3862,41.95,65,79,5.01
305,Klaksvik,FO,2022-03-07 03:31:09,62.2266,-6.589,45.52,91,100,32.75
306,Ahuimanu,US,2022-03-07 03:31:09,21.4447,-157.8378,78.51,65,20,8.05
307,Iranshahr,IR,2022-03-07 03:31:10,27.2025,60.6848,59.34,41,4,4.61
308,Yabelo,ET,2022-03-07 03:31:10,4.8833,38.0833,59.76,41,98,9.17
309,Lodja,CD,2022-03-07 03:31:11,-3.4833,23.4333,70.18,98,100,1.21
310,Kruisfontein,ZA,2022-03-07 03:31:12,-34.0033,24.7314,70.88,73,92,10.85
311,Dutlwe,BW,2022-03-07 03:31:13,-23.9833,23.9,64.87,74,84,6.04
312,Kaitangata,NZ,2022-03-07 03:31:13,-46.2817,169.8464,54.21,71,98,12.19
313,Broome,US,2022-03-07 03:31:14,42.2506,-75.833,54.18,67,75,10.36
314,Aksu,CN,2022-03-07 03:31:14,41.1231,80.2644,50.94,26,100,1.97
315,Tolmachevo,RU,2022-03-07 03:31:15,54.9824,82.7363,35.42,93,100,20.13
316,Rawson,AR,2022-03-07 03:30:55,-43.3002,-65.1023,67.42,39,64,12.37
317,Rosarito,MX,2022-03-07 03:31:15,32.3333,-117.0333,55.38,65,0,4.36
318,Clyde River,CA,2022-03-07 03:31:16,70.4692,-68.5914,-5.57,77,0,13.8
319,Pochutla,MX,2022-03-07 03:31:17,15.7432,-96.4661,78.82,69,0,4.47
320,Gigmoto,PH,2022-03-07 03:31:17,13.7796,124.39,79.47,87,100,6.98
321,Garni,AM,2022-03-07 03:31:18,40.1221,44.7312,16.47,54,0,5.68
322,Raudeberg,NO,2022-03-07 03:31:18,61.9875,5.1352,39.96,78,100,20.62
323,Nizwa,OM,2022-03-07 03:31:19,22.9333,57.5333,75.15,28,38,1.14
324,Kokopo,PG,2022-03-07 03:31:20,-4.352,152.2633,84.38,67,25,3.83
325,Cidreira,BR,2022-03-07 03:31:20,-30.1811,-50.2056,74.08,90,100,8.28
326,Srednekolymsk,RU,2022-03-07 03:31:21,67.45,153.6833,-13.92,93,98,5.82
327,Maceio,BR,2022-03-07 03:31:22,-9.6658,-35.7353,74.64,88,0,4.61
328,Ukiah,US,2022-03-07 03:28:27,39.1502,-123.2078,53.49,70,0,4.61
329,Garowe,SO,2022-03-07 03:31:22,8.4054,48.4845,65.26,86,57,10.45
330,Oranjestad,AW,2022-03-07 03:31:23,12.524,-70.027,80.55,74,40,13.8
331,Luderitz,NA,2022-03-07 03:31:24,-26.6481,15.1594,66.94,86,1,13.02
332,Aguie,NE,2022-03-07 03:31:24,13.506,7.7786,74.61,17,23,2.71
333,Lukovetskiy,RU,2022-03-07 03:31:25,64.2956,41.9211,-2.22,93,100,6.58
334,Vilhena,BR,2022-03-07 03:31:25,-12.7406,-60.1458,66.4,99,100,2.13
335,Onokhino,RU,2022-03-07 03:31:25,56.925,65.5394,-4.43,91,100,10.63
336,Zhangye,CN,2022-03-07 03:31:26,38.9342,100.4517,56.64,8,5,4.85
337,Sattahip,TH,2022-03-07 03:31:26,12.6664,100.9007,91.17,74,20,6.91
338,Inhambane,MZ,2022-03-07 03:31:27,-23.865,35.3833,74.62,74,36,4.07
339,Cayenne,GF,2022-03-07 03:30:07,4.9333,-52.3333,79.09,87,40,4.0
340,Tupik,RU,2022-03-07 03:31:28,54.4253,119.9327,21.47,76,100,4.14
341,Zima,RU,2022-03-07 03:31:28,53.9202,102.0442,32.94,100,91,4.9
342,Pozoblanco,ES,2022-03-07 03:31:29,38.3791,-4.8483,39.78,94,55,0.43
343,Oistins,BB,2022-03-07 03:31:29,13.0667,-59.5333,77.09,69,40,25.32
344,Lumajang,ID,2022-03-07 03:31:30,-8.1335,113.2248,86.52,65,100,4.74
345,Araouane,ML,2022-03-07 03:31:30,18.9048,-3.5265,64.81,23,0,9.42
346,Itoman,JP,2022-03-07 03:31:31,26.1247,127.6694,59.02,96,75,17.27
347,Ancud,CL,2022-03-07 03:31:31,-41.8697,-73.8203,56.23,92,63,14.72
348,Dakar,SN,2022-03-07 03:31:32,14.6937,-17.4441,62.73,94,89,6.91
349,Portland,US,2022-03-07 03:31:32,45.5234,-122.6762,47.25,81,20,4.61
350,Kudahuvadhoo,MV,2022-03-07 03:31:33,2.6708,72.8944,81.66,70,50,6.67
351,Usinsk,RU,2022-03-07 03:31:34,65.9939,57.5281,-24.61,97,30,8.7
352,Naze,JP,2022-03-07 03:31:34,28.3667,129.4833,58.12,76,100,10.02
353,Archidona,ES,2022-03-07 03:31:35,37.0965,-4.3887,44.42,92,62,2.64
354,Touros,BR,2022-03-07 03:31:35,-5.1989,-35.4608,74.3,82,93,11.83
355,Bowen,AU,2022-03-07 03:31:36,-20.0167,148.2333,91.62,78,47,18.59
356,Astoria,US,2022-03-07 03:31:36,46.1879,-123.8313,44.6,88,0,5.75
357,Waingapu,ID,2022-03-07 03:31:37,-9.6567,120.2641,86.0,69,74,4.9
358,Novyy Svit,UA,2022-03-07 03:31:37,47.8059,38.0211,27.55,78,10,2.62
359,Charters Towers,AU,2022-03-07 03:31:38,-20.1,146.2667,100.11,16,5,10.67
360,Lubyany,RU,2022-03-07 03:31:38,56.0378,51.4,4.64,95,100,2.48
361,Berlevag,NO,2022-03-07 03:31:39,70.8578,29.0864,17.31,77,18,15.39
362,Hornepayne,CA,2022-03-07 03:31:39,49.2138,-84.7705,15.39,98,100,2.75
363,Leeton,AU,2022-03-07 03:31:40,-34.5667,146.4,86.9,39,88,10.36
364,Williston,US,2022-03-07 03:31:41,48.147,-103.618,21.94,94,14,6.33
365,General Pico,AR,2022-03-07 03:31:41,-35.6566,-63.7568,63.73,94,66,5.46
366,Moerai,PF,2022-03-07 03:31:41,-22.4333,-151.3333,80.17,78,83,12.84
367,Pisco,PE,2022-03-07 03:31:42,-13.7,-76.2167,71.65,88,100,3.44
368,Qasigiannguit,GL,2022-03-07 03:31:42,68.8193,-51.1922,12.45,97,100,3.44
369,Comodoro Rivadavia,AR,2022-03-07 03:29:13,-45.8667,-67.5,51.66,62,0,3.44
370,Imelda,PH,2022-03-07 03:31:43,7.65,123.95,83.61,80,95,4.07
371,Cotonou,BJ,2022-03-07 03:28:55,6.3654,2.4183,82.38,83,40,12.66
372,Antofagasta,CL,2022-03-07 03:31:44,-23.65,-70.4,63.68,85,60,5.12
373,Wilhelmshaven,DE,2022-03-07 03:31:45,53.5167,8.1333,31.14,85,4,3.33
374,Barahona,DO,2022-03-07 03:31:45,18.2085,-71.1008,75.13,78,2,6.53
375,Tarakan,ID,2022-03-07 03:31:46,3.3,117.6333,81.9,83,40,3.44
376,Hamilton,US,2022-03-07 03:31:46,39.1834,-84.5333,61.99,91,100,9.22
377,Novobiryusinskiy,RU,2022-03-07 03:31:47,56.9578,97.7076,33.26,100,100,7.78
378,Nome,US,2022-03-07 03:31:47,64.5011,-165.4064,19.47,93,100,14.97
379,Kabarnet,KE,2022-03-07 03:31:48,0.4919,35.743,56.21,67,0,4.25
380,Zhob,PK,2022-03-07 03:31:48,31.3411,69.4481,56.17,57,30,4.38
381,Mirabad,AF,2022-03-07 03:31:49,30.4362,61.8383,69.13,26,79,2.33
382,Alofi,NU,2022-03-07 03:31:49,-19.0595,-169.9187,84.09,79,100,6.91
383,Puerto Escondido,MX,2022-03-07 03:31:50,15.85,-97.0667,79.63,65,20,0.0
384,Barra Do Garcas,BR,2022-03-07 03:31:50,-15.89,-52.2567,70.83,95,47,2.24
385,Sharan,RU,2022-03-07 03:31:51,54.8167,54.0,3.34,97,100,3.87
386,Tazmalt,DZ,2022-03-07 03:31:51,36.3868,4.3989,43.09,89,30,1.95
387,Tenenkou,ML,2022-03-07 03:31:52,14.4572,-4.9169,75.43,12,88,11.88
388,Hualmay,PE,2022-03-07 03:31:52,-11.0964,-77.6139,72.41,81,100,6.96
389,Thinadhoo,MV,2022-03-07 03:31:53,0.5333,72.9333,82.33,70,23,5.7
390,Celestun,MX,2022-03-07 03:31:53,20.8667,-90.4,78.93,70,100,9.48
391,Japura,ID,2022-03-07 03:31:54,-0.3167,102.35,88.83,58,96,3.42
392,Mahibadhoo,MV,2022-03-07 03:31:54,3.7833,72.9667,81.41,69,44,5.48
393,Constitucion,CL,2022-03-07 03:31:55,-35.3333,-72.4167,56.21,93,4,4.16
394,Lima,PE,2022-03-07 03:27:02,-12.0432,-77.0282,71.85,37,75,8.05
395,Salisbury,GB,2022-03-07 03:29:42,51.0693,-1.7957,40.48,78,100,8.05
396,Gweta,BW,2022-03-07 03:31:56,-20.1833,25.2333,69.46,77,31,12.35
397,San Miguel,SV,2022-03-07 03:31:57,13.4833,-88.1833,82.06,94,0,13.8
398,Katangli,RU,2022-03-07 03:31:57,51.7102,143.2326,21.04,86,100,10.67
399,Pedinon,GR,2022-03-07 03:31:58,40.9089,22.8667,41.76,95,100,1.61
400,Tabou,CI,2022-03-07 03:31:58,4.423,-7.3528,78.89,88,54,5.26
401,Pitea,SE,2022-03-07 03:31:59,65.3172,21.4794,23.09,98,99,0.96
402,Maniitsoq,GL,2022-03-07 03:31:59,65.4167,-52.9,9.32,91,100,5.88
403,Sri Aman,MY,2022-03-07 03:32:00,1.2376,111.4621,82.45,78,40,5.75
404,Bousso,TD,2022-03-07 03:32:00,10.4795,16.7117,84.07,18,70,2.91
405,Saldanha,ZA,2022-03-07 03:32:01,-33.0117,17.9442,66.25,92,0,10.89
406,Marawi,PH,2022-03-07 03:32:02,7.9986,124.2928,72.64,85,91,6.46
407,King City,US,2022-03-07 03:32:02,36.2127,-121.126,50.88,81,0,6.24
408,Petrov Val,RU,2022-03-07 03:32:03,50.1434,45.2096,10.63,97,79,9.28
409,Plainview,US,2022-03-07 03:27:06,40.7765,-73.4673,68.09,80,0,11.5
410,Sakakah,SA,2022-03-07 03:32:04,29.9697,40.2064,62.17,31,0,8.95
411,Torbay,CA,2022-03-07 03:32:04,47.6666,-52.7314,25.27,85,100,4.61
412,Cascais,PT,2022-03-07 03:31:34,38.6979,-9.4215,50.94,66,0,24.0
413,Belyy Yar,RU,2022-03-07 03:32:05,53.6039,91.3903,33.69,86,40,2.24
414,Bilma,NE,2022-03-07 03:32:05,18.6853,12.9164,80.74,12,89,8.88
415,Wattegama,LK,2022-03-07 03:32:06,6.7989,81.4808,81.52,64,86,4.47
416,Laguna,US,2022-03-07 03:32:06,38.421,-121.4238,55.9,49,0,0.0
417,Okhotsk,RU,2022-03-07 03:32:07,59.3833,143.3,9.0,79,23,0.83
418,Castro,BR,2022-03-07 03:32:07,-24.7911,-50.0119,63.63,90,34,2.44
419,San Andres,CO,2022-03-07 03:29:14,12.5847,-81.7006,78.82,83,40,6.91
420,Nattarasankottai,IN,2022-03-07 03:32:08,9.8667,78.5667,83.08,58,100,20.6
421,Charallave,VE,2022-03-07 03:32:08,10.2425,-66.8572,75.47,92,79,2.95
422,Saint-Francois,FR,2022-03-07 03:32:09,46.4154,3.9054,24.42,85,5,2.3
423,Tura,IN,2022-03-07 03:32:09,25.5198,90.2201,84.69,20,0,1.74
424,Moose Factory,CA,2022-03-07 03:32:10,51.2585,-80.6094,15.8,67,100,10.36
425,Xihe,CN,2022-03-07 03:32:10,31.6864,113.4659,61.93,42,0,7.63
426,Kalmunai,LK,2022-03-07 03:32:11,7.4167,81.8167,81.66,73,39,2.75
427,Asyut,EG,2022-03-07 03:32:11,27.181,31.1837,62.78,72,100,7.58
428,Strelka,RU,2022-03-07 03:32:12,58.0728,93.0344,34.0,100,100,7.99
429,Oktyabrskoye,RU,2022-03-07 03:32:16,43.0645,44.7417,21.34,100,4,6.71
430,Sikasso,ML,2022-03-07 03:32:17,10.9167,-7.0,76.3,15,21,5.39
431,Naryan-Mar,RU,2022-03-07 03:32:17,67.6713,53.087,-25.85,99,70,6.98
432,Chumikan,RU,2022-03-07 03:32:18,54.7183,135.315,18.32,76,21,12.35
433,Kaduqli,SD,2022-03-07 03:32:18,11.0167,29.7167,76.12,17,78,7.92
434,Belaya Gora,RU,2022-03-07 03:32:19,68.5333,146.4167,-9.69,93,97,3.74
435,Codrington,AU,2022-03-07 03:32:19,-38.2667,141.9667,67.78,68,54,16.26
436,Tari,NG,2022-03-07 03:32:20,12.4086,4.4914,78.26,15,52,6.31
437,Pangnirtung,CA,2022-03-07 03:32:20,66.1451,-65.7125,-18.0,97,98,3.58
438,High Level,CA,2022-03-07 03:32:21,58.5169,-117.136,28.51,80,100,4.61
439,Spas-Demensk,RU,2022-03-07 03:32:22,54.4122,34.0226,24.75,96,100,3.85
440,Mehamn,NO,2022-03-07 03:32:23,71.0357,27.8492,13.3,88,18,12.26
441,Quelimane,MZ,2022-03-07 03:32:23,-17.8786,36.8883,76.95,94,75,8.05
442,Paamiut,GL,2022-03-07 03:32:23,61.994,-49.6678,20.17,90,100,11.03
443,Butembo,CD,2022-03-07 03:32:24,0.15,29.2833,58.48,87,7,3.67
444,Amapa,BR,2022-03-07 03:32:24,1.0,-52.0,70.48,100,100,0.83
445,Tarauaca,BR,2022-03-07 03:32:25,-8.1614,-70.7656,73.24,97,100,1.23
446,Ganzhou,CN,2022-03-07 03:32:26,28.8184,115.4327,58.48,66,74,4.16
447,Belinskiy,RU,2022-03-07 03:32:26,52.9647,43.4165,17.51,97,100,7.29
448,Mackenzie,CA,2022-03-07 03:30:10,55.2999,-123.1698,39.42,60,100,9.22
449,Douglas,US,2022-03-07 03:32:27,41.3,-96.167,27.7,72,100,17.27
450,Isabela,PH,2022-03-07 03:32:28,6.7085,121.9711,84.25,73,95,11.3
451,Ixtapa,MX,2022-03-07 03:30:22,20.7,-105.2,74.43,64,0,8.05
452,Martinopolis,BR,2022-03-07 03:32:28,-22.1458,-51.1708,74.52,76,8,5.35
453,Ploemeur,FR,2022-03-07 03:32:29,47.7333,-3.4333,39.94,84,5,6.91
454,Yarmouth,US,2022-03-07 03:30:53,41.7057,-70.2286,60.46,93,0,23.02
455,Veraval,IN,2022-03-07 03:32:29,20.9,70.3667,79.05,40,0,10.8
456,Inuvik,CA,2022-03-07 03:32:30,68.3499,-133.7218,16.56,82,100,18.41
457,Hobyo,SO,2022-03-07 03:32:30,5.3505,48.5268,78.08,70,27,13.44
458,Biak,ID,2022-03-07 03:32:31,-0.9131,122.8766,80.64,79,100,3.56
459,Walvis Bay,NA,2022-03-07 03:32:31,-22.9575,14.5053,61.09,88,42,5.75
460,Leshukonskoye,RU,2022-03-07 03:32:32,64.8989,45.7622,-18.26,99,21,4.32
461,Bhavani,IN,2022-03-07 03:32:32,11.45,77.6833,76.71,53,59,7.49
462,Muros,ES,2022-03-07 03:32:33,42.7762,-9.0603,42.24,88,6,6.35
463,Uchana,IN,2022-03-07 03:32:33,29.4667,76.1667,72.91,34,99,6.2
464,Komsomolsk,UA,2022-03-07 03:32:34,49.0097,33.6455,26.74,87,48,5.17
465,Sorland,NO,2022-03-07 03:32:34,67.667,12.6934,37.69,97,100,33.31
466,Hasaki,JP,2022-03-07 03:28:33,35.7333,140.8333,55.29,35,6,8.12
467,Los Llanos De Aridane,ES,2022-03-07 03:32:35,28.6585,-17.9182,56.95,82,20,8.05
468,Ponta Delgada,PT,2022-03-07 03:32:35,37.7333,-25.6667,59.72,82,75,25.32
469,Buraydah,SA,2022-03-07 03:32:36,26.326,43.975,70.25,20,100,12.48
470,Cap-Aux-Meules,CA,2022-03-07 03:32:37,47.3821,-61.8597,28.45,100,100,20.71
471,Grand Gaube,MU,2022-03-07 03:32:37,-20.0064,57.6608,81.37,80,100,8.99
472,Hovd,MN,2022-03-07 03:32:37,48.0056,91.6419,26.89,63,100,1.16
473,Marsa Matruh,EG,2022-03-07 03:32:38,31.3525,27.2453,52.0,87,40,0.0
474,Imbituba,BR,2022-03-07 03:32:38,-28.24,-48.6703,76.89,93,93,3.27
475,Tsiroanomandidy,MG,2022-03-07 03:32:39,-18.7667,46.0333,66.29,90,62,2.24
476,Ornskoldsvik,SE,2022-03-07 03:32:40,63.2909,18.7153,27.55,86,20,9.22
477,Llanes,ES,2022-03-07 03:32:40,43.4198,-4.7549,44.89,74,26,4.34
478,Ankang,CN,2022-03-07 03:32:41,32.68,109.0172,60.28,50,0,1.01
479,Yuci,CN,2022-03-07 03:32:41,37.6803,112.7319,49.75,29,0,4.47
480,Phuthaditjhaba,ZA,2022-03-07 03:32:42,-28.5242,28.8158,56.64,91,66,1.5
481,Kozhva,RU,2022-03-07 03:32:42,65.1073,57.0459,-22.32,98,81,6.15
482,Geraldton,AU,2022-03-07 03:32:43,-28.7667,114.6,95.41,20,89,19.57
483,Komsomolskiy,UZ,2022-03-07 03:32:43,40.4272,71.7189,50.72,62,75,11.5
484,Fort Saint James,CA,2022-03-07 03:32:44,54.4333,-124.25,28.53,90,75,4.07
485,Lorengau,PG,2022-03-07 03:32:44,-2.0226,147.2712,78.94,85,100,3.38
486,Zhuanghe,CN,2022-03-07 03:32:45,39.7008,122.9911,43.52,60,40,8.93
487,Dingle,PH,2022-03-07 03:32:45,10.9995,122.6711,77.86,87,100,10.09
488,Bahir Dar,ET,2022-03-07 03:32:46,11.5936,37.3908,68.47,41,81,3.62
489,Vermillion,US,2022-03-07 03:28:40,42.7794,-96.9292,26.38,68,92,11.92
490,Nantucket,US,2022-03-07 03:32:46,41.2835,-70.0995,55.96,93,40,24.16
491,Collierville,US,2022-03-07 03:31:56,35.042,-89.6645,74.8,67,44,18.34
492,Aasiaat,GL,2022-03-07 03:32:47,68.7098,-52.8699,1.92,95,100,13.27
493,Tondano,ID,2022-03-07 03:32:48,1.3038,124.9112,78.89,74,100,5.28
494,Hofn,IS,2022-03-07 03:32:48,64.2539,-15.2082,32.88,63,13,7.81
495,Ulladulla,AU,2022-03-07 03:32:48,-35.35,150.4667,72.77,96,99,14.2
496,Bosaso,SO,2022-03-07 03:32:49,11.2842,49.1816,74.37,69,40,5.17
497,Puri,IN,2022-03-07 03:32:50,19.8,85.85,77.52,53,5,1.36
498,San Enrique,PH,2022-03-07 03:32:50,10.4161,122.8504,78.03,88,100,14.03
499,Gondanglegi,ID,2022-03-07 03:32:51,-7.7479,112.0132,86.29,71,100,9.64
500,Constantine,DZ,2022-03-07 03:32:51,36.365,6.6147,45.81,93,75,4.61
501,Itabera,BR,2022-03-07 03:32:52,-23.8619,-49.1372,66.99,93,25,2.35
502,Katherine,AU,2022-03-07 03:32:52,-14.4667,132.2667,93.52,49,100,3.44
503,Labuhan,ID,2022-03-07 03:32:53,-6.8844,112.2051,85.08,74,97,3.98
504,Inta,RU,2022-03-07 03:32:53,66.0317,60.1659,-30.95,99,62,5.17
505,Verkh-Usugli,RU,2022-03-07 03:32:54,52.7,115.1667,26.28,72,100,4.07
506,Bystrice Nad Pernstejnem,CZ,2022-03-07 03:32:54,49.5229,16.2615,27.28,55,6,8.9
507,Jacareacanga,BR,2022-03-07 03:32:55,-6.2222,-57.7528,72.68,99,97,0.31
508,Ishigaki,JP,2022-03-07 03:32:55,24.3448,124.1572,66.33,100,75,10.36
509,Rio Gallegos,AR,2022-03-07 03:32:56,-51.6226,-69.2181,44.65,70,0,2.3
510,Mananara,MG,2022-03-07 03:32:56,-16.1667,49.7667,76.12,87,95,7.65
511,Orissaare,EE,2022-03-07 03:32:57,58.5592,23.0826,35.02,90,59,15.43
512,Cameron Park,US,2022-03-07 03:32:57,38.6688,-120.9872,51.73,60,0,4.88
513,Motril,ES,2022-03-07 03:32:58,36.7507,-3.5179,52.3,87,71,1.72
514,Aljezur,PT,2022-03-07 03:32:59,37.3191,-8.8033,45.34,70,0,6.35
515,Atar,MR,2022-03-07 03:32:59,20.5169,-13.0499,59.95,29,0,10.29
516,Olafsvik,IS,2022-03-07 03:32:59,64.8945,-23.7142,35.91,60,100,25.39
517,Colares,PT,2022-03-07 03:33:00,38.7992,-9.4469,50.76,66,0,24.0
518,Cajnice,BA,2022-03-07 03:33:01,43.5575,19.0711,24.6,97,99,0.65
519,Kodinsk,RU,2022-03-07 03:33:01,58.6881,99.1844,20.1,92,100,4.72
520,Mutsu,JP,2022-03-07 03:33:02,41.2894,141.2169,44.01,56,31,12.26
521,Banda Aceh,ID,2022-03-07 03:33:02,5.5577,95.3222,85.15,67,63,11.88
522,Khash,IR,2022-03-07 03:33:03,28.2211,61.2158,57.33,39,41,5.08
523,Nuuk,GL,2022-03-07 03:33:03,64.1835,-51.7216,18.21,93,100,2.3
524,Mantua,IT,2022-03-07 03:32:51,45.1667,10.7833,36.75,78,16,2.19
525,Cheremukhovo,RU,2022-03-07 03:33:04,60.3484,59.9851,-8.05,93,100,8.57
526,Port-Gentil,GA,2022-03-07 03:30:14,-0.7193,8.7815,81.75,76,100,5.5
527,Kampene,CD,2022-03-07 03:33:05,-3.6,26.6667,64.42,98,100,2.28
528,Inirida,CO,2022-03-07 03:33:05,3.8653,-67.9239,75.09,82,90,2.13
529,Havoysund,NO,2022-03-07 03:33:06,70.9963,24.6622,27.48,85,96,13.0
530,Terrace Bay,CA,2022-03-07 03:33:06,48.7834,-87.1,22.62,94,100,4.54
531,Cunha,BR,2022-03-07 03:33:07,-23.0744,-44.9597,63.9,92,18,1.74
532,Cuiaba,BR,2022-03-07 03:33:06,-15.5961,-56.0967,75.13,94,20,2.3
533,Zhoucheng,CN,2022-03-07 03:33:08,35.9122,116.3117,58.98,31,2,6.42
534,Ambon,ID,2022-03-07 03:33:08,-3.6954,128.1814,84.34,74,40,2.3
535,Saint-Joseph,RE,2022-03-07 03:33:09,-21.3667,55.6167,77.38,81,97,13.89
536,Salinopolis,BR,2022-03-07 03:29:45,-0.6136,-47.3561,75.27,90,100,7.92
537,Krasne,UA,2022-03-07 03:33:10,49.9145,24.6134,27.5,71,88,5.14
538,Andenes,NO,2022-03-07 03:33:11,69.3143,16.1194,34.07,93,100,9.22
539,Salalah,OM,2022-03-07 03:33:11,17.0151,54.0924,71.69,78,0,1.14
540,Leon,MX,2022-03-07 03:30:09,21.1167,-101.6667,66.25,23,0,2.55
541,Dumai,ID,2022-03-07 03:33:12,1.6833,101.45,83.3,81,72,1.97
542,Lipin Bor,RU,2022-03-07 03:33:12,60.2622,37.9763,8.8,98,92,5.12
543,Amahai,ID,2022-03-07 03:33:13,-3.3333,128.9167,82.02,78,96,4.54
544,Cajati,BR,2022-03-07 03:33:13,-24.7361,-48.1228,72.01,92,4,2.59
545,Aklavik,CA,2022-03-07 03:33:14,68.2191,-135.0107,16.52,86,99,24.76
546,Bardiyah,LY,2022-03-07 03:33:14,31.7561,25.0865,57.94,80,56,7.96
547,Candolim,IN,2022-03-07 03:33:15,15.5181,73.7626,82.4,47,26,11.5
548,Colombo,LK,2022-03-07 03:33:16,6.9319,79.8478,80.55,76,64,5.14
549,Dronfield,GB,2022-03-07 03:33:16,53.3022,-1.4751,35.42,91,13,2.66
550,Alton,US,2022-03-07 03:33:17,38.8906,-90.1843,46.09,95,100,10.36
551,Catamarca,AR,2022-03-07 03:33:17,-28.4696,-65.7852,75.78,78,35,5.12
552,Husavik,IS,2022-03-07 03:33:18,66.0449,-17.3389,31.91,80,11,14.9
553,Haapiti,PF,2022-03-07 03:33:18,-17.5667,-149.8667,85.73,73,63,13.06
554,Umm Lajj,SA,2022-03-07 03:33:19,25.0213,37.2685,72.37,66,26,4.07
555,Magadan,RU,2022-03-07 03:30:37,59.5667,150.8,15.53,68,45,5.32
556,Dillon,US,2022-03-07 03:29:11,34.4166,-79.3712,70.52,67,0,10.74
557,Charleston,US,2022-03-07 03:32:07,32.7766,-79.9309,68.16,94,40,4.61
558,Along,IN,2022-03-07 03:33:20,28.1667,94.7667,79.07,23,0,0.58
559,Stokmarknes,NO,2022-03-07 03:33:21,68.5646,14.9108,38.5,98,100,14.88
560,Idukki,IN,2022-03-07 03:33:21,9.85,76.9667,80.02,51,65,1.74
561,Santiago,CL,2022-03-07 03:33:04,-33.4569,-70.6483,65.86,41,0,4.61
562,Dawei,MM,2022-03-07 03:33:22,14.0833,98.2,92.05,45,58,5.01
563,Tingo Maria,PE,2022-03-07 03:33:22,-9.2895,-76.0088,70.54,99,100,0.11
564,General Elizardo Aquino,PY,2022-03-07 03:33:23,-24.4333,-56.7,78.71,58,37,4.16
565,Lagoa,PT,2022-03-07 03:31:04,39.05,-27.9833,54.66,67,44,31.45
566,Bandarbeyla,SO,2022-03-07 03:33:23,9.4942,50.8122,76.26,65,68,10.47
567,Marsh Harbour,BS,2022-03-07 03:33:24,26.5412,-77.0636,74.07,72,22,20.07
568,Lufilufi,WS,2022-03-07 03:33:24,-13.8745,-171.5986,91.18,74,53,6.76
569,Arani,IN,2022-03-07 03:33:25,12.6667,79.2833,81.46,55,86,9.06
570,Borovoy,RU,2022-03-07 03:33:25,55.4333,86.0833,36.68,80,100,17.9
571,Djibo,BF,2022-03-07 03:33:26,14.1022,-1.6306,75.79,11,50,10.65
572,Hakui,JP,2022-03-07 03:33:26,36.8833,136.7833,47.21,56,100,8.03
573,Ahmadpur Sial,PK,2022-03-07 03:33:27,30.6754,71.7483,60.67,57,73,13.29
574,Mountain Home,US,2022-03-07 03:33:27,43.133,-115.6912,36.34,100,20,11.5
575,Zharkent,KZ,2022-03-07 03:33:28,44.1628,80.0,48.94,44,98,4.74
576,Funadhoo,MV,2022-03-07 03:33:28,6.15,73.2667,80.87,69,89,5.03
577,Aparecida Do Taboado,BR,2022-03-07 03:33:29,-20.0867,-51.0936,72.03,66,1,7.09
578,Kuytun,RU,2022-03-07 03:33:29,54.3419,101.5036,31.91,93,97,5.99
579,Trinidad,BO,2022-03-07 03:33:30,-14.8333,-64.9,74.23,97,100,6.49
580,Plouzane,FR,2022-03-07 03:33:31,48.3833,-4.6167,37.45,87,100,6.91
581,Dongzhen,CN,2022-03-07 03:33:31,22.3797,110.9389,77.32,57,80,9.42
582,Praya,CV,2022-03-07 03:33:32,14.9215,-23.5087,68.54,68,40,20.71
583,Nelson Bay,AU,2022-03-07 03:33:32,-32.7167,152.15,80.11,84,100,1.99
584,Korhogo,CI,2022-03-07 03:33:32,9.45,-5.6333,81.0,26,59,3.44
585,Shingu,JP,2022-03-07 03:33:33,33.7333,135.9833,49.19,43,100,5.73
586,Najran,SA,2022-03-07 03:33:33,17.4924,44.1277,56.05,15,8,3.53
587,Aviles,ES,2022-03-07 03:33:34,43.5547,-5.9248,44.73,87,0,4.61
588,Alekseyevsk,RU,2022-03-07 03:33:35,57.8406,108.3492,21.27,91,100,3.83
589,Visby,SE,2022-03-07 03:32:09,57.6409,18.296,35.82,75,26,14.97
590,Harper,LR,2022-03-07 03:33:35,4.375,-7.7169,79.36,86,29,5.26
